sample_id,river,river_label,setting,tol_multiplier,min_pairs,delta_s_over_W
571,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.307646
572,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.113279
573,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.311075
574,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.28571
575,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273971
576,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.253631
577,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.336826
578,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.327114
579,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.232492
580,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.297388
581,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.221559
582,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.199121
583,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.240531
584,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.322432
585,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.327422
586,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30322
587,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.31488
588,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30339
589,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.239719
590,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.298756
591,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.319023
592,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.316486
593,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.34039
594,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.313957
595,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.29433
596,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.333858
597,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273541
598,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.226497
599,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.266031
600,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.23403
601,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.237865
602,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.267051
603,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.231417
604,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.258062
605,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.170851
606,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.286731
607,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.275066
608,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.23006
609,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.311259
610,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.326566
611,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.186584
612,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.23305
613,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.232697
614,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.223305
615,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.320621
616,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.26434
617,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.260452
618,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.164788
619,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.309948
620,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.206841
621,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.278296
622,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.290256
623,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.349836
624,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.203015
625,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.108927
626,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.285112
627,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.374028
628,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.343142
629,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.286531
630,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.24796
631,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.319392
632,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.221455
633,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.3012
634,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.302801
635,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.333312
636,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.426781
637,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.296583
638,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.247007
639,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273593
640,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.177701
641,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.236791
642,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.252489
643,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.246175
644,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.28338
645,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.229767
646,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.336657
647,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.275011
648,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.274488
649,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.256966
650,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.283535
651,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.32038
652,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.227308
653,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.238804
654,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.258295
655,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.200977
656,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.229941
657,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.248808
658,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.323091
659,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.289441
660,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.285647
661,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.321799
662,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.267445
663,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.296476
664,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.269323
665,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.289595
666,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.242948
667,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.140865
668,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.267615
669,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.353251
670,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.325942
671,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.328097
672,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.342987
673,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.279876
674,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.285852
675,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.241029
676,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.257616
677,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.308867
678,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.341214
679,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.26733
680,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.25024
681,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.275029
682,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.308066
683,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.195588
684,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.14871
685,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.24472
686,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.207861
687,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.247052
688,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.266872
689,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.250071
690,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.354886
691,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.292971
692,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.291526
693,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.309221
694,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.212364
695,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.332151
696,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.270833
697,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.311876
698,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.216048
699,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.189543
700,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.319984
1,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.290703
2,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.220387
3,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.222169
4,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.331899
5,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.204582
6,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.360347
7,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.220466
8,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.305112
9,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.251926
10,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.303175
11,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.240074
12,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.261046
13,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.272251
14,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.21488
15,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.310745
16,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.241773
17,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257427
18,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.215311
19,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.129072
20,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.259493
21,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.402694
22,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.313153
23,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.268941
24,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.255541
25,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.271236
26,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300092
27,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.205055
28,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.331288
29,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.309346
30,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.3095
31,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.294116
32,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.271079
33,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307007
34,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.30255
35,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.250528
36,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.238452
37,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.275602
38,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.355196
39,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.201849
40,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.189286
41,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.279062
42,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.272799
43,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.279534
44,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.283417
45,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257724
46,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.351942
47,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.18195
48,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.224433
49,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.264321
50,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.179625
51,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.260328
52,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.361381
53,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.271149
54,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.282689
55,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.200691
56,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.2361
57,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.249364
58,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.252526
59,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.34049
60,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.300673
61,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.20887
62,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.283558
63,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.297402
64,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.332708
65,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.35693
66,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.21417
67,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.225403
68,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.200833
69,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.257129
70,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.29565
71,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.324303
72,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.265823
73,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.252408
74,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.278347
75,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.224067
76,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.384925
77,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.181579
78,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.280161
79,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.381298
80,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.270374
81,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.259548
82,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.250341
83,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.260078
84,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.345507
85,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.148348
86,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.354339
87,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.191682
88,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.255334
89,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.246392
90,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.30237
91,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.182103
92,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.295419
93,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.381337
94,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.195025
95,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.280434
96,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.233591
97,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.293424
98,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.271053
99,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.234718
100,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.296833
101,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.369239
102,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.2595
103,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.309587
104,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.19887
105,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.217396
106,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.295982
107,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.351626
108,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.289559
109,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.252782
110,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.269961
111,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.201228
112,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.303248
113,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.318528
114,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.245135
115,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.244148
116,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.284623
117,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.24598
118,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.266363
119,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.385485
120,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.256414
121,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.250291
122,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.234385
123,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.310931
124,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.260033
125,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.234284
126,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.342672
127,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.348078
128,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.236977
129,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.16734
130,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.325413
131,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.232345
132,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.313484
133,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.161644
134,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.319093
135,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.203386
136,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.310192
137,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.270785
138,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.217533
139,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.247613
140,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307748
141,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.275824
142,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.302143
143,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.378704
144,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.183967
145,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.358947
146,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.27574
147,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.220567
148,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.196833
149,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.259598
150,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.320691
151,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.262985
152,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.353114
153,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.190185
154,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.269335
155,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.201118
156,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.29
157,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.318779
158,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.246858
159,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.126768
160,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.280942
161,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.294021
162,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.292236
163,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.337968
164,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.211092
165,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307412
166,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.335588
167,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.172178
168,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.287581
169,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.24227
170,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.265516
171,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.289122
172,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.243202
173,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.232836
174,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.271878
175,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.210201
176,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.21028
177,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307366
178,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.206816
179,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.306647
180,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.295443
181,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.175081
182,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.232734
183,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.335676
184,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.216036
185,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.244458
186,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.295413
187,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.313086
188,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.256165
189,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.237137
190,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.34823
191,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.365639
192,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.323837
193,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.274692
194,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.225545
195,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.224326
196,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.298738
197,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.293012
198,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.347088
199,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.305775
200,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.187331
201,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.327857
202,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.215107
203,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.248882
204,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.283761
205,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.379762
206,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.441046
207,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.30337
208,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.259924
209,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.299398
210,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.318821
211,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.252363
212,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.368737
213,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.282654
214,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.297376
215,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.306626
216,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.293187
217,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.316142
218,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.236051
219,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.239293
220,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.209492
221,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.294173
222,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.312842
223,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.295178
224,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.362097
225,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.269692
226,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.306781
227,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.209956
228,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.24871
229,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.308255
230,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.316701
231,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.253832
232,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.266062
233,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.186517
234,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.250363
235,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.318971
236,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.301636
237,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.297537
238,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.272738
239,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.270388
240,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.233682
241,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.308436
242,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.293154
243,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.297061
244,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.241068
245,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.151566
246,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.330343
247,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.243664
248,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.222547
249,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.308141
250,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.248439
251,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.328297
252,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.303935
253,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.307596
254,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.194872
255,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.336657
256,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.284369
257,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.24969
258,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.277886
259,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.172307
260,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.292476
261,unregulated,Unregulated (Cahaba),Settings 3,2.0,5,0.213385
